2012-11-22 12:10:18.704 =loc 0
2012-11-22 12:10:18.953 =loc 11
2012-11-22 12:10:24.289 =loc 0
2012-11-22 12:10:26.341 =loc 11
2012-11-22 12:10:45.834 =loc 0
2012-11-22 12:10:47.771 =loc 0
2012-11-22 12:10:47.895 =loc 1
2012-11-22 12:10:48.720 =loc 1
2012-11-22 12:10:48.761 =loc 2
2012-11-22 12:10:50.904 =loc 2
2012-11-22 12:10:51.152 =loc 3
2012-11-22 12:10:53.265 =loc 3
2012-11-22 12:10:53.348 =loc 4
2012-11-22 12:10:54.142 =loc 4
2012-11-22 12:10:54.225 =loc 5
2012-11-22 12:10:55.214 =loc 5
2012-11-22 12:10:55.421 =loc 6
2012-11-22 12:10:56.039 =loc 6
2012-11-22 12:10:56.207 =loc 7
2012-11-22 12:10:57.084 =loc 7
2012-11-22 12:10:57.209 =loc 8
2012-11-22 12:10:57.836 =loc 8
2012-11-22 12:10:58.042 =loc 9
2012-11-22 12:10:58.838 =loc 9
2012-11-22 12:10:58.921 =loc 10
2012-11-22 12:10:59.339 =loc 10
2012-11-22 12:10:59.422 =loc 11
2012-11-22 12:11:00.090 =loc 11
2012-11-22 12:11:15.058 =loc 0
2012-11-22 12:11:21.255 =loc 11
2012-11-22 12:11:21.338 =loc 1
2012-11-22 12:11:22.006 =loc 11
2012-11-22 12:11:22.048 =loc 2
2012-11-22 12:11:23.285 =loc 2
2012-11-22 12:11:23.326 =loc 3
2012-11-22 12:11:23.947 =loc 3
2012-11-22 12:11:24.072 =loc 4
2012-11-22 12:11:24.773 =loc 11
2012-11-22 12:11:25.351 =loc 5
2012-11-22 12:11:25.392 =loc 5
2012-11-22 12:11:25.764 =loc 6
2012-11-22 12:11:26.919 =loc 6
2012-11-22 12:11:26.960 =loc 7
2012-11-22 12:11:27.455 =loc 7
2012-11-22 12:11:27.579 =loc 8
2012-11-22 12:11:28.734 =loc 8
2012-11-22 12:11:28.776 =loc 9
2012-11-22 12:11:29.271 =loc 9
2012-11-22 12:11:29.354 =loc 10
2012-11-22 12:11:29.644 =loc 11
2012-11-22 12:11:29.685 =loc 11
2012-11-22 12:11:30.098 =loc 11
2012-11-22 12:11:40.241 =loc 0
2012-11-22 12:11:44.571 =loc 0
2012-11-22 12:11:44.612 =loc 1
2012-11-22 12:11:45.610 =loc 11
2012-11-22 12:11:45.651 =loc 2
2012-11-22 12:11:46.559 =loc 2
2012-11-22 12:11:46.642 =loc 3
2012-11-22 12:11:47.178 =loc 11
2012-11-22 12:11:50.765 =loc 0
2012-11-22 12:11:54.763 =loc 0
2012-11-22 12:11:54.815 =loc 1
2012-11-22 12:11:55.692 =loc 1
2012-11-22 12:11:55.775 =loc 2
2012-11-22 12:11:56.640 =loc 2
2012-11-22 12:11:56.723 =loc 3
2012-11-22 12:11:57.589 =loc 3
2012-11-22 12:11:57.633 =loc 4
2012-11-22 12:11:58.458 =loc 11
2012-11-22 12:11:58.500 =loc 5
2012-11-22 12:11:59.160 =loc 5
2012-11-22 12:12:02.335 =loc 6
2012-11-22 12:12:03.332 =loc 6
2012-11-22 12:12:03.415 =loc 7
2012-11-22 12:12:05.929 =loc 7
2012-11-22 12:12:05.970 =loc 8
2012-11-22 12:12:08.113 =loc 8
2012-11-22 12:12:08.237 =loc 9
2012-11-22 12:12:09.556 =loc 11
