2013-03-06 12:05:37.037 =loc 0
2013-03-06 12:05:37.398 =loc 0
2013-03-06 12:05:37.439 =loc 1
2013-03-06 12:05:37.602 =loc 11
2013-03-06 12:05:37.643 =loc 2
2013-03-06 12:05:37.684 =loc 1
2013-03-06 12:05:37.725 =loc 1
2013-03-06 12:05:37.765 =loc 11
2013-03-06 12:05:37.806 =loc 2
2013-03-06 12:05:37.967 =loc 2
2013-03-06 12:05:38.088 =loc 3
2013-03-06 12:05:38.249 =loc 3
2013-03-06 12:05:38.410 =loc 4
2013-03-06 12:05:38.612 =loc 4
2013-03-06 12:05:38.652 =loc 5
2013-03-06 12:05:38.894 =loc 5
2013-03-06 12:05:39.099 =loc 6
2013-03-06 12:05:39.140 =loc 11
2013-03-06 12:11:30.940 =loc 0
2013-03-06 12:11:32.013 =loc 0
2013-03-06 12:11:32.059 =loc 1
2013-03-06 12:11:32.184 =loc 1
2013-03-06 12:11:32.226 =loc 1
2013-03-06 12:11:32.268 =loc 1
2013-03-06 12:11:32.433 =loc 1
2013-03-06 12:11:32.475 =loc 0
2013-03-06 12:11:32.517 =loc 0
2013-03-06 12:11:32.559 =loc 0
2013-03-06 12:11:32.600 =loc 0
2013-03-06 12:11:32.642 =loc 0
2013-03-06 12:11:32.684 =loc 0
2013-03-06 12:11:32.726 =loc 1
2013-03-06 12:11:32.768 =loc 1
2013-03-06 12:11:32.810 =loc 1
2013-03-06 12:11:32.852 =loc 1
2013-03-06 12:11:32.893 =loc 1
2013-03-06 12:11:33.100 =loc 1
2013-03-06 12:11:33.142 =loc 0
2013-03-06 12:11:33.184 =loc 0
2013-03-06 12:11:33.226 =loc 0
2013-03-06 12:11:33.268 =loc 0
2013-03-06 12:11:33.310 =loc 0
2013-03-06 12:11:33.352 =loc 0
2013-03-06 12:11:33.393 =loc 0
2013-03-06 12:11:33.435 =loc 0
2013-03-06 12:11:33.477 =loc 1
2013-03-06 12:11:33.519 =loc 1
2013-03-06 12:11:33.561 =loc 1
2013-03-06 12:11:33.603 =loc 1
2013-03-06 12:11:33.644 =loc 1
2013-03-06 12:11:33.686 =loc 1
2013-03-06 12:11:33.728 =loc 1
