2012-11-22 00:51:33.416 =loc 0
2012-11-22 00:51:35.582 =loc 0
2012-11-22 00:51:35.663 =loc 1
2012-11-22 00:51:36.906 =loc 11
2012-11-22 00:51:36.947 =loc 2
2012-11-22 00:51:38.110 =loc 11
2012-11-22 00:51:38.351 =loc 0
2012-11-22 00:51:39.353 =loc 11
2012-11-22 00:51:39.715 =loc 0
2012-11-22 00:51:41.528 =loc 0
2012-11-22 00:51:41.608 =loc 1
2012-11-22 00:51:42.216 =loc 11
2012-11-22 00:51:42.342 =loc 0
2012-11-22 00:51:42.783 =loc 11
2012-11-22 00:51:43.305 =loc 0
2012-11-22 00:51:47.315 =loc 0
2012-11-22 00:51:47.436 =loc 1
2012-11-22 00:51:48.923 =loc 0
2012-11-22 00:51:48.964 =loc 0
2012-11-22 00:51:49.124 =loc 11
2012-11-22 00:51:49.165 =loc 0
2012-11-22 00:51:49.927 =loc 11
2012-11-22 00:51:50.048 =loc 0
2012-11-22 00:51:52.375 =loc 0
2012-11-22 00:51:52.496 =loc 1
2012-11-22 00:51:53.499 =loc 11
2012-11-22 00:51:54.543 =loc 2
2012-11-22 00:51:54.583 =loc 2
2012-11-22 00:51:54.672 =loc 3
2012-11-22 00:51:55.435 =loc 3
2012-11-22 00:51:55.486 =loc 4
2012-11-22 00:51:56.249 =loc 11
2012-11-22 00:51:56.289 =loc 5
2012-11-22 00:51:56.931 =loc 5
2012-11-22 00:51:57.052 =loc 6
2012-11-22 00:51:57.694 =loc 11
2012-11-22 00:51:58.296 =loc 7
2012-11-22 00:51:58.336 =loc 7
2012-11-22 00:51:58.377 =loc 8
2012-11-22 00:51:59.139 =loc 8
2012-11-22 00:51:59.180 =loc 9
2012-11-22 00:51:59.501 =loc 11
2012-11-22 00:52:10.888 =loc 0
2012-11-22 00:52:12.908 =loc 11
2012-11-22 00:52:13.329 =loc 0
2012-11-22 00:52:18.358 =loc 0
2012-11-22 00:52:18.400 =loc 1
2012-11-22 00:52:19.802 =loc 1
2012-11-22 00:52:19.844 =loc 2
2012-11-22 00:52:22.482 =loc 2
2012-11-22 00:52:22.533 =loc 3
2012-11-22 00:52:24.100 =loc 3
2012-11-22 00:52:24.307 =loc 4
2012-11-22 00:52:25.224 =loc 11
2012-11-22 00:52:25.265 =loc 5
2012-11-22 00:52:26.627 =loc 5
2012-11-22 00:52:26.792 =loc 6
2012-11-22 00:52:27.493 =loc 6
2012-11-22 00:52:27.541 =loc 7
2012-11-22 00:52:28.489 =loc 7
2012-11-22 00:52:28.613 =loc 8
2012-11-22 00:52:29.437 =loc 8
2012-11-22 00:52:29.561 =loc 9
2012-11-22 00:52:30.179 =loc 9
2012-11-22 00:52:30.262 =loc 10
2012-11-22 00:52:30.798 =loc 10
2012-11-22 00:52:30.922 =loc 11
2012-11-22 00:52:31.673 =loc 11
2012-11-22 00:52:46.514 =loc 1
2012-11-22 00:52:46.637 =loc 0
2012-11-22 00:52:46.761 =loc 0
2012-11-22 00:52:56.160 =loc 0
2012-11-22 00:52:56.242 =loc 1
2012-11-22 00:52:57.727 =loc 11
2012-11-22 00:52:57.768 =loc 2
2012-11-22 00:53:01.313 =loc 2
2012-11-22 00:53:01.437 =loc 3
2012-11-22 00:53:02.880 =loc 3
2012-11-22 00:53:03.045 =loc 4
2012-11-22 00:53:04.292 =loc 4
2012-11-22 00:53:04.375 =loc 5
2012-11-22 00:53:05.570 =loc 5
2012-11-22 00:53:06.312 =loc 6
2012-11-22 00:53:06.860 =loc 6
2012-11-22 00:53:06.943 =loc 7
2012-11-22 00:53:07.438 =loc 7
2012-11-22 00:53:07.611 =loc 8
2012-11-22 00:53:08.112 =loc 8
2012-11-22 00:53:08.195 =loc 9
2012-11-22 00:53:08.690 =loc 9
2012-11-22 00:53:08.814 =loc 10
2012-11-22 00:53:09.113 =loc 10
2012-11-22 00:53:09.238 =loc 11
2012-11-22 00:53:09.568 =loc 11
2012-11-22 00:53:10.063 =loc 0
2012-11-22 00:53:12.248 =loc 11
2012-11-22 00:53:12.290 =loc 1
2012-11-22 00:53:13.568 =loc 11
2012-11-22 00:53:13.609 =loc 2
2012-11-22 00:53:15.186 =loc 2
2012-11-22 00:53:15.393 =loc 3
2012-11-22 00:53:16.506 =loc 3
2012-11-22 00:53:16.753 =loc 4
2012-11-22 00:53:19.145 =loc 4
2012-11-22 00:53:19.269 =loc 5
2012-11-22 00:53:19.970 =loc 11
2012-11-22 00:53:20.217 =loc 1
